date,close,open,high,low,vol,pct_change,return,log_return,volatility_20d
2020-05-13,9383.55,9584.2,9584.5,9351.1,846.4,2.03,0.02033371209855872,0.020129742512240333,0.33901543719226535
2020-05-14,9142.75,9213.95,9281.1,9119.75,602.56,-2.57,-0.025661929653489235,-0.02599694075145828,0.3520337389380356
2020-05-15,9136.85,9182.4,9182.4,9050.0,575.86,-0.06,-0.0006453200623444122,-0.0006455283709578169,0.351279324172299
2020-05-18,8823.25,9158.3,9158.3,8806.75,772.98,-3.43,-0.03432255098857928,-0.034925404242762116,0.3552523592141886
2020-05-19,8879.1,8961.7,9030.35,8855.3,762.15,0.63,0.0063298671124585315,0.006309917644358519,0.35657036207323456
2020-05-20,9066.55,8889.15,9093.8,8875.35,622.31,2.11,0.02111137390050777,0.020891616387661998,0.34859496982196164
2020-05-21,9106.25,9079.45,9178.55,9056.1,631.54,0.44,0.004378732814576791,0.004369174057383805,0.33906899953803926
2020-05-22,9039.25,9067.9,9149.6,8968.55,675.76,-0.74,-0.0073575840768702605,-0.00738478460081561,0.3356558169695143
2020-05-26,9029.05,9099.75,9161.65,8996.65,654.96,-0.11,-0.0011284122023398346,-0.0011290493387357832,0.3304429241927269
2020-05-27,9314.95,9082.2,9334.0,9004.25,763.49,3.17,0.03166446082367491,0.031173479330792266,0.34589897128599045
2020-05-28,9490.1,9364.95,9511.25,9336.5,837.91,1.88,0.018803106833638283,0.018628513621497384,0.3502673957351451
2020-05-29,9580.3,9422.2,9598.85,9376.9,967.0,0.95,0.009504641679223491,0.009459756758424582,0.34576956715000645
2020-06-01,9826.15,9726.85,9931.6,9706.95,794.18,2.57,0.02566203563562741,0.025338292519217084,0.33887847018780054
2020-06-02,9979.1,9880.85,9995.6,9824.05,770.19,1.56,0.015565608096762329,0.015445706644400328,0.2612083911752711
2020-06-03,10061.55,10108.3,10176.2,10035.55,794.66,0.83,0.00826226814041342,0.008228322453736857,0.2569971987276463
2020-06-04,10029.1,10054.25,10123.85,9944.25,775.11,-0.32,-0.0032251492066330822,-0.0032303612096776253,0.2582003315677109
2020-06-05,10142.15,10093.8,10177.8,10040.75,987.12,1.13,0.011272197904099057,0.01120914010549148,0.2555621298214371
2020-06-08,10167.45,10326.75,10328.5,10120.25,936.49,0.25,0.002494540112303767,0.0024914339117400133,0.25568007400065307
2020-06-09,10046.65,10181.15,10291.15,10021.45,754.22,-1.19,-0.01188105178781318,-0.011952195553601492,0.26172254104632275
2020-06-10,10116.15,10072.6,10148.75,10036.85,632.38,0.69,0.006917728795170497,0.006893911089192986,0.2597630409992781
2020-06-11,9902.0,10094.1,10112.05,9885.05,715.45,-2.12,-0.021169120663493524,-0.02139639975380881,0.2688493752862599
2020-06-12,9972.9,9544.95,9996.05,9544.35,796.31,0.72,0.007160169662694393,0.007134657357130778,0.24677965750704992
2020-06-15,9813.7,9919.35,9943.35,9726.35,716.05,-1.6,-0.01596326043578089,-0.016092045671383177,0.25681027838002
2020-06-16,9914.0,10014.8,10046.15,9728.5,899.89,1.02,0.010220406166889129,0.010168530973403287,0.21335900903392305
2020-06-17,9881.15,9876.7,10003.6,9833.8,685.42,-0.33,-0.0033134960661690416,-0.003318997851049477,0.21579426969502769
2020-06-18,10091.65,9863.25,10111.2,9845.05,622.9,2.13,0.021303188394063532,0.021079447494686824,0.21597468537963177
2020-06-19,10244.4,10119.0,10272.4,10072.65,892.1,1.51,0.015136276030183415,0.015022865580104622,0.21862375893518204
2020-06-22,10311.2,10318.75,10393.65,10277.6,685.39,0.65,0.006520635664363006,0.006499468286308812,0.21292428674501984
2020-06-23,10471.0,10347.95,10484.7,10301.75,669.2,1.55,0.015497711226627242,0.015378848196892156,0.2130573855886846
2020-06-24,10305.3,10529.25,10553.15,10281.95,854.8,-1.58,-0.015824658580842366,-0.015951205305137297,0.20896643067290582
2020-06-25,10288.9,10235.55,10361.8,10194.5,994.19,-0.16,-0.0015914141267114879,-0.0015926817712496291,0.20380541753753903
2020-06-26,10383.0,10378.9,10409.85,10311.25,671.91,0.91,0.009145778460282417,0.009104209092378747,0.20368390482441923
2020-06-29,10312.4,10311.95,10337.95,10223.6,574.54,-0.68,-0.006799576230376636,-0.006822798677230463,0.19061847505472962
2020-06-30,10302.1,10382.6,10401.05,10267.35,556.24,-0.1,-0.0009987975640974867,-0.0009992966947658516,0.18454971088468142
2020-07-01,10430.05,10323.8,10447.05,10299.6,573.55,1.24,0.01241979790528136,0.012343304915724197,0.18707287744146608
2020-07-02,10551.7,10493.05,10598.2,10485.55,597.42,1.17,0.011663414844607756,0.01159592151654617,0.1891776832007777
2020-07-03,10607.35,10614.95,10631.3,10562.65,525.19,0.53,0.005274031672621415,0.005260172674752368,0.18672454379233375
2020-07-06,10763.65,10723.85,10811.4,10695.1,571.21,1.47,0.014735065779860168,0.01462755948628082,0.19183857135246474
2020-07-07,10799.65,10802.85,10813.8,10689.7,636.76,0.33,0.003344590357360122,0.0033390096550110133,0.18369666284636538
2020-07-08,10705.75,10818.65,10847.85,10676.55,767.94,-0.87,-0.008694726217979287,-0.008732745890836629,0.188312487358036
2020-07-09,10813.45,10755.55,10836.85,10733.0,618.65,1.01,0.01006001447820104,0.01000974936330002,0.16644760567419647
2020-07-10,10768.05,10764.1,10819.4,10713.0,590.71,-0.42,-0.004198475047279215,-0.004207313390691434,0.1688304895847394
2020-07-13,10802.7,10851.85,10894.05,10756.05,554.05,0.32,0.0032178528145765384,0.0032126866059742,0.1516403409228884
2020-07-14,10607.35,10750.85,10755.65,10562.9,532.37,-1.81,-0.018083442102437397,-0.018248945829038105,0.17065677208645874
2020-07-15,10618.2,10701.0,10827.45,10577.75,715.9,0.1,0.0010228756475463285,0.0010223528667139743,0.1690850601966702
2020-07-16,10739.95,10706.2,10755.3,10595.2,694.4,1.15,0.011466161873010527,0.011400923653342283,0.1590021675142356
2020-07-17,10901.7,10752.0,10933.45,10749.65,676.88,1.51,0.015060591529755696,0.014948306800439333,0.15892830003559627
2020-07-20,11022.2,10999.45,11037.9,10953.0,554.31,1.11,0.011053321958960582,0.010992680446704291,0.1609864743210981
2020-07-21,11162.25,11126.1,11179.55,11113.25,772.0,1.27,0.012706174810836135,0.012626128711697352,0.15853269313267512
2020-07-22,11132.6,11231.2,11238.1,11056.55,765.07,-0.27,-0.0026562744966291962,-0.0026598086535778794,0.1435536155121714
2020-07-23,11215.45,11135.0,11239.8,11103.15,621.57,0.74,0.007442106965129369,0.007414551118342539,0.1425722535330303
2020-07-24,11194.15,11149.95,11225.4,11090.3,678.93,-0.19,-0.0018991658827778313,-0.0019009715848837335,0.143016482514858
2020-07-27,11131.8,11225.0,11225.0,11087.85,588.15,-0.56,-0.005569873550023918,-0.005585443136371612,0.14186478250943563
2020-07-28,11300.55,11154.1,11317.75,11151.4,683.89,1.52,0.015159273432868048,0.01504551982144569,0.14600315006935202
2020-07-29,11202.85,11276.9,11341.4,11149.75,600.73,-0.86,-0.008645596895726193,-0.008683186883977411,0.15027549259076908
2020-07-30,11102.15,11254.3,11299.95,11084.95,677.76,-0.9,-0.008988784104045022,-0.009029426960437587,0.1534726001574823
2020-07-31,11073.45,11139.5,11150.4,11026.65,642.56,-0.26,-0.0025850848709483287,-0.0025884319724486563,0.1541564806920902
2020-08-03,10891.6,11057.55,11058.05,10882.25,680.93,-1.64,-0.01642216292122156,-0.016558501347417372,0.16030178507788959
2020-08-04,11095.25,10946.65,11112.25,10908.1,625.74,1.87,0.018697895625986893,0.01852523886716068,0.1723645710162775
2020-08-05,11101.65,11155.75,11225.65,11064.05,667.64,0.06,0.0005768234154255314,0.0005766571167461483,0.16826053420513995
2020-08-06,11200.15,11185.7,11256.8,11127.3,600.37,0.89,0.008872554980565939,0.008833425148686718,0.16755105831651024
2020-08-07,11214.05,11186.65,11231.9,11142.05,452.63,0.12,0.0012410548073016336,0.0012402853353563766,0.166088630482136
2020-08-10,11270.15,11270.25,11337.3,11238.0,492.0,0.5,0.0050026529220041915,0.004990181230942265,0.16637621364378383
2020-08-11,11322.5,11322.25,11373.6,11299.15,586.08,0.46,0.004645013597867065,0.004634258813425212,0.14804051538341545
2020-08-12,11308.4,11289.0,11322.0,11242.65,609.86,-0.12,-0.0012453080150144347,-0.001246084055380327,0.1487131887615775
2020-08-13,11300.45,11334.85,11359.3,11269.95,562.36,-0.07,-0.0007030172261326406,-0.0007032644586220171,0.14598654991839388
2020-08-14,11178.4,11353.3,11366.25,11111.45,645.11,-1.08,-0.01080045484914327,-0.010859203150128484,0.14564351242329301
2020-08-17,11247.1,11248.9,11267.1,11144.5,633.96,0.61,0.006145781149359486,0.006126972858148093,0.1423140018296839
2020-08-18,11385.35,11259.8,11401.7,11253.15,579.24,1.23,0.012292057508157761,0.012217123605577227,0.14187795565531275
2020-08-19,11408.4,11452.15,11460.35,11394.1,626.22,0.2,0.002024531525161688,0.0020224849230216792,0.14125274174373623
2020-08-20,11312.2,11317.45,11361.45,11289.8,791.59,-0.84,-0.008432383156270706,-0.008468136833463799,0.14325679564617333
2020-08-21,11371.6,11409.65,11418.5,11362.2,668.72,0.53,0.005250967981471399,0.0052372297208920626,0.1439557515500011
2020-08-24,11466.45,11412.0,11497.25,11410.65,532.9,0.83,0.008340954658974997,0.008306361125610326,0.1442457142646726
2020-08-25,11472.25,11513.1,11525.9,11423.35,638.15,0.05,0.0005058235112000986,0.000505695625611065,0.135051346358079
2020-08-26,11549.6,11512.85,11561.75,11461.85,743.44,0.67,0.006742356556037388,0.0067197285239703015,0.13180421047437238
2020-08-27,11559.25,11609.3,11617.35,11540.6,719.78,0.08,0.0008355267714899028,0.0008351779133036767,0.12584472573807898
2020-08-28,11647.6,11602.95,11686.05,11589.4,807.0,0.76,0.007643229448277333,0.007614167958564083,0.12610300501467528
2020-08-31,11387.5,11777.55,11794.25,11325.85,1370.0,-2.23,-0.022330780589992827,-0.022583887619258884,0.13931960802205365
2020-09-01,11470.25,11464.3,11553.55,11366.9,783.77,0.73,0.007266739846322645,0.007240464307211334,0.12702562514514432
2020-09-02,11535.0,11478.55,11554.75,11430.4,593.49,0.56,0.005645038251127943,0.005629164732428894,0.1277172663535329
2020-09-03,11527.45,11566.2,11584.95,11507.65,607.12,-0.07,-0.0006545296922408905,-0.00065474399031464,0.12531819024186916
2020-09-04,11333.85,11354.4,11452.05,11303.65,681.34,-1.68,-0.016794694403359012,-0.01693732449116851,0.14129545422373382
2020-09-07,11355.05,11359.6,11381.15,11251.7,560.32,0.19,0.001870502962364906,0.0018687557501366183,0.1404207158678185
2020-09-08,11317.35,11378.55,11437.25,11290.45,572.24,-0.33,-0.0033201086741140307,-0.003325632464696761,0.14006082960510352
2020-09-09,11278.0,11218.6,11298.15,11185.15,728.88,-0.35,-0.003476962363097358,-0.0034830210446831823,0.14054420991569727
2020-09-10,11449.25,11363.3,11464.05,11327.4,679.42,1.52,0.015184429863450921,0.01507030028649042,0.15049811438035066
2020-09-11,11464.45,11447.8,11493.5,11419.9,554.79,0.13,0.001327597877590403,0.0013267173987232086,0.14421892458738686
2020-09-14,11440.05,11540.15,11568.9,11383.55,642.27,-0.21,-0.0021283184103905173,-0.0021305864987327225,0.14350234786803523
2020-09-15,11521.8,11487.2,11535.95,11442.25,506.67,0.71,0.0071459477886897105,0.007120536490514026,0.1392246959542209
2020-09-16,11604.55,11538.45,11618.1,11516.75,527.8,0.72,0.007182037528858265,0.007156369523104026,0.14110251211816022
2020-09-17,11516.1,11539.4,11587.2,11498.5,517.73,-0.76,-0.00762201033215415,-0.007651206302177675,0.14041492469613964
2020-09-18,11504.95,11584.1,11584.1,11446.1,764.15,-0.1,-0.0009682097237779796,-0.0009686787415754223,0.13959407998962609
2020-09-21,11250.55,11503.8,11535.25,11218.5,602.85,-2.21,-0.022112221261283316,-0.02236036119704115,0.1582824089428838
2020-09-22,11153.65,11301.75,11302.2,11084.65,672.25,-0.86,-0.008612912257622951,-0.008650217746793273,0.16048656705773823
2020-09-23,11131.85,11258.75,11259.55,11024.4,714.93,-0.2,-0.001954517131163236,-0.001956429692266528,0.15758741923272945
2020-09-24,10805.55,11011.0,11015.3,10790.2,706.14,-2.93,-0.029312288613303372,-0.029750477881848796,0.1856038625316443
2020-09-25,11050.25,10910.4,11072.6,10854.85,559.6,2.26,0.022645769997825305,0.022393161118835776,0.20373396386251819
2020-09-28,11227.55,11140.85,11239.35,11099.85,472.78,1.6,0.016044885862310787,0.015917527178764334,0.19952126858626704
2020-09-29,11222.4,11288.6,11305.4,11181.0,498.3,-0.05,-0.00045869312539237317,-0.00045879835726466887,0.1973130874034991
2020-09-30,11247.55,11244.45,11295.4,11184.55,499.34,0.22,0.002241053607071608,0.002238546191905813,0.1961447929811837
2020-10-01,11416.95,11364.45,11428.6,11347.05,447.74,1.51,0.015061057741463824,0.014948766094795703,0.2044303048224241
2020-10-05,11503.35,11487.8,11578.05,11452.3,530.6,0.76,0.007567695400260144,0.007539204045733728,0.19661173347511382
2020-10-06,11662.4,11603.45,11680.3,11564.3,561.44,1.38,0.013826407090108406,0.013731694349654332,0.20195014295528163
2020-10-07,11738.85,11679.25,11763.05,11629.35,513.37,0.66,0.006555254493071816,0.006533862249180739,0.2019645543613423
2020-10-08,11834.6,11835.4,11905.7,11791.15,608.77,0.82,0.008156676335416169,0.008123590443176206,0.20211829095578943
2020-10-09,11914.2,11852.05,11938.6,11805.2,611.08,0.67,0.00672604059283799,0.006703521700736463,0.1972909593076689
2020-10-12,11930.95,11973.55,12022.05,11867.2,522.63,0.14,0.0014058854140437393,0.0014048980824201138,0.19728766660371516
2020-10-13,11934.5,11934.65,11988.2,11888.9,458.3,0.03,0.0002975454594982274,0.0002975012016269282,0.19680201968336905
2020-10-14,11971.05,11917.4,11997.2,11822.15,569.24,0.31,0.0030625497507226207,0.0030578696980628857,0.1959582526366236
2020-10-15,11680.35,12023.45,12025.45,11661.3,608.87,-2.43,-0.02428358414675391,-0.024583292316473156,0.21605083751050178
2020-10-16,11762.45,11727.4,11789.75,11667.85,555.76,0.7,0.007028898962788022,0.007004311400897572,0.21513538188428966
2020-10-19,11873.05,11879.2,11898.25,11820.4,541.42,0.94,0.009402802987472647,0.009358871804925359,0.21696043372371712
2020-10-20,11896.8,11861.0,11949.25,11837.25,453.56,0.2,0.0020003284749916528,0.0019983304819722702,0.19769280056872346
2020-10-21,11937.65,11958.55,12018.65,11775.75,623.66,0.34,0.0034336964561898498,0.0034278147805934457,0.19301397585617716
2020-10-22,11896.45,11890.0,11939.55,11823.45,544.9,-0.35,-0.003451265533836123,-0.0034572348892397747,0.19363853141605816
2020-10-23,11930.35,11957.9,11974.55,11908.75,502.34,0.28,0.002849589583447054,0.0028455371996451177,0.1492904539857228
2020-10-26,11767.75,11937.4,11942.85,11711.7,519.82,-1.36,-0.01362910560042252,-0.013722834461522889,0.1483674435591111
2020-10-27,11889.4,11807.1,11899.05,11723.0,616.32,1.03,0.01033757515242928,0.010284507834007878,0.14319311291518277
2020-10-28,11729.6,11922.6,11929.4,11684.85,704.02,-1.34,-0.013440543677561423,-0.013531685368635521,0.15430430871068432
2020-10-29,11670.8,11633.3,11744.15,11606.45,554.96,-0.5,-0.0050129586686673555,-0.005025565695959923,0.1564264165414293
2020-10-30,11642.4,11678.45,11748.95,11535.45,553.67,-0.24,-0.0024334235870719922,-0.002436389174245776,0.14911546330136508
2020-11-02,11669.15,11697.35,11725.65,11557.4,568.43,0.23,0.002297636226207711,0.0022950006963143427,0.14720454864076288
2020-11-03,11813.5,11734.45,11836.2,11723.3,674.3,1.24,0.01237022405230892,0.012294338008099459,0.14559853297777925
2020-11-04,11908.5,11783.35,11929.65,11756.4,667.29,0.8,0.008041647267956087,0.008009485529747545,0.14648183721052882
2020-11-05,12120.3,12062.4,12131.1,12027.6,632.45,1.78,0.01778561531679057,0.017629301958937776,0.15640626962020002
2020-11-06,12263.55,12156.65,12280.4,12131.85,576.84,1.18,0.011819014380832105,0.011749715326943234,0.1597542743715337
2020-11-09,12461.05,12399.4,12474.05,12367.35,553.45,1.61,0.016104635280974833,0.015976331334718024,0.1678726732255255
2020-11-10,12631.1,12556.4,12643.9,12475.25,847.45,1.36,0.013646522564310537,0.01355424731828949,0.17244083455565665
2020-11-11,12749.15,12680.6,12769.75,12571.1,880.48,0.93,0.009345979368384327,0.009302575925418237,0.17396515821436148
2020-11-12,12690.8,12702.15,12741.15,12624.85,622.02,-0.46,-0.004576775706615743,-0.004587281211030351,0.14350005389294143
2020-11-13,12719.95,12659.7,12735.95,12607.7,513.95,0.23,0.00229693951523946,0.002294305582223262,0.14323051150574972
2020-11-14,12780.25,12823.35,12828.7,12749.45,107.87,0.47,0.004740584672109582,0.004729383486755077,0.14183176639216472
2020-11-17,12874.2,12932.5,12934.05,12797.1,707.68,0.74,0.007351186400892162,0.007324298123558119,0.14225282485743818
2020-11-18,12938.25,12860.1,12948.85,12819.35,731.32,0.5,0.004975066411893492,0.00496273166287285,0.14228274717464107
2020-11-19,12771.7,12839.5,12963.0,12745.75,768.75,-1.29,-0.012872683709156951,-0.012956254665088004,0.15253362853731597
2020-11-20,12859.05,12813.4,12892.45,12730.25,664.0,0.68,0.006839340103510061,0.006816057913245701,0.1529411467990124
2020-11-23,12926.45,12960.3,12968.85,12825.7,633.12,0.52,0.005241444741252321,0.005227756180819109,0.1383239257508146
2020-11-24,13055.15,13002.6,13079.1,12978.0,571.87,1.0,0.009956329850809631,0.009907092146913083,0.13812802244398098
2020-11-25,12858.4,13130.0,13145.85,12833.65,679.01,-1.51,-0.015070680919024304,-0.01518539766292209,0.1411118602579155
2020-11-26,12987.0,12906.45,13018.0,12790.4,549.8,1.0,0.01000124432277727,0.00995156285515894,0.13753961411918358
2020-11-27,12968.95,13012.05,13035.3,12914.3,1160.0,-0.14,-0.001389851389851371,-0.0013908181291474332,0.13680335916992187
2020-12-01,13109.05,13062.2,13128.4,12962.8,583.63,1.08,0.010802724970024435,0.010744792383060973,0.13754961647449765
2020-12-02,13113.75,13121.4,13128.5,12983.55,717.71,0.04,0.00035853093855009455,0.0003584666816914015,0.13661757243336986
2020-12-03,13133.9,13215.3,13216.6,13107.9,713.69,0.15,0.00153655514250306,0.0015353758495279832,0.13679760968622545
2020-12-04,13258.55,13177.4,13280.05,13152.85,640.51,0.95,0.00949070725374801,0.009445953432445583,0.129589991418627
2020-12-07,13355.75,13264.85,13366.65,13241.95,591.72,0.73,0.007331118410384363,0.0073043763815936035,0.12722527229660388
2020-12-08,13392.95,13393.85,13435.45,13311.05,543.16,0.28,0.002785317185481917,0.002781445377379538,0.11950381671892472
2020-12-09,13529.1,13458.1,13548.9,13449.6,502.6,1.02,0.01016579618381308,0.010114472018708576,0.11628639490401621
2020-12-10,13478.3,13488.5,13503.55,13399.3,553.4,-0.38,-0.0037548691339409634,-0.003761936351579113,0.11678764054812683
2020-12-11,13513.85,13512.3,13579.35,13402.85,787.71,0.26,0.0026375729876915166,0.0026341006963332956,0.11351217386125931
2020-12-14,13558.15,13571.45,13597.5,13472.45,558.39,0.33,0.003278118374852479,0.0032727570583044262,0.11346839947391227
2020-12-15,13567.85,13547.2,13589.65,13447.05,497.6,0.07,0.0007154368405719591,0.0007151810376354939,0.11364102043270495
2020-12-16,13682.7,13663.1,13692.35,13606.45,462.15,0.85,0.008464863629830788,0.0084292375769653,0.11426591777265183
2020-12-17,13740.7,13713.55,13773.25,13673.55,416.01,0.42,0.004238929451058526,0.004229970498269098,0.11413236320468159
2020-12-18,13760.55,13764.4,13772.85,13658.6,519.39,0.14,0.0014446134476409078,0.0014435709974719424,0.09767631579336647
2020-12-21,13328.4,13741.9,13777.5,13131.45,687.25,-3.14,-0.031404994713147394,-0.03190870565767625,0.15894748663452626
2020-12-22,13466.3,13373.65,13492.05,13192.9,696.2,1.03,0.010346328141412231,0.010293171226603563,0.16139761185798837
2020-12-23,13601.1,13473.5,13619.45,13432.2,458.65,1.0,0.010010173544329204,0.009960403618605139,0.16143215949442516
2020-12-24,13749.25,13672.15,13771.75,13626.9,471.37,1.09,0.010892501341803307,0.010833605346231154,0.15065136172478974
2020-12-28,13873.2,13815.15,13885.3,13811.55,403.63,0.9,0.009015037183846442,0.008974644316761851,0.15012250915672495
2020-12-29,13932.6,13910.35,13967.6,13859.9,439.59,0.43,0.004281636536631828,0.004272496411424223,0.14911782821557854
2020-12-30,13981.95,13980.9,13997.0,13864.95,380.68,0.35,0.0035420524525213715,0.0035357941585163945,0.14670220130124534
2020-12-31,13981.75,13970.0,14024.85,13936.45,452.41,0.0,-1.430415643033367e-05,-1.4304258735754857e-05,0.14680468009403955
2021-01-01,14018.5,13996.1,14049.85,13991.35,258.09,0.26,0.0026284263414808606,0.002624978069994666,0.14669126760089676
2021-01-04,14132.9,14104.35,14147.95,13953.75,495.0,0.82,0.008160644862146516,0.00812752685406613,0.14602690067796165
2021-01-05,14199.5,14075.15,14215.6,14048.15,492.48,0.47,0.0047124086351704175,0.0047013399972732585,0.14534563672016657
2021-01-06,14146.25,14240.95,14244.15,14039.9,632.32,-0.38,-0.0037501320469031096,-0.0037571814216639365,0.14735291730678374
2021-01-07,14137.35,14253.75,14256.25,14123.1,559.17,-0.06,-0.0006291419987628499,-0.0006293399916382645,0.1451361136129416
2021-01-08,14347.25,14258.4,14367.3,14221.65,613.47,1.48,0.014847195549378078,0.014738054903755111,0.14983875900127824
2021-01-11,14484.75,14474.05,14498.2,14383.1,672.88,0.96,0.009583718134137165,0.00953808562855032,0.15153395223956143
2021-01-12,14563.45,14473.8,14590.65,14432.85,929.57,0.54,0.005433300540223396,0.005418593410961451,0.1516884398421567
2021-01-13,14564.85,14639.8,14653.35,14435.7,873.96,0.01,9.613106784445158e-05,9.612644754944934e-05,0.15185913043963842
2021-01-14,14595.6,14550.05,14617.8,14471.5,620.2,0.21,0.0021112472837001572,0.0021090217330616886,0.1508168403940709
2021-01-15,14433.7,14594.35,14617.45,14357.85,789.56,-1.11,-0.011092384006138767,-0.011154363255555686,0.15912112731589242
2021-01-18,14281.3,14453.3,14459.15,14222.8,762.04,-1.06,-0.010558623222042929,-0.01061476099225705,0.16576124411871998
2021-01-19,14521.15,14371.65,14546.05,14350.85,546.11,1.68,0.016794689559073817,0.01665521817989555,0.11702675332495424
2021-01-20,14644.7,14538.3,14666.45,14517.55,623.07,0.85,0.008508279302947841,0.00847228790044222,0.1159605843415244
2021-01-21,14590.35,14730.95,14753.55,14517.25,704.65,-0.37,-0.003711240243910785,-0.0037181439822322328,0.11709914416835222
2021-01-22,14371.9,14583.4,14619.9,14357.75,776.75,-1.5,-0.014972224792414224,-0.015085440027319255,0.13092721398735865
2021-01-25,14238.9,14477.8,14491.1,14218.6,618.63,-0.93,-0.009254169594834383,-0.009297255444126929,0.1344323897940246
2021-01-27,13967.5,14237.95,14237.95,13929.3,660.71,-1.91,-0.019060461131126694,-0.019244453457933762,0.1522719482290898
2021-01-28,13817.55,13810.4,13898.25,13713.25,637.87,-1.07,-0.010735636298550233,-0.01079367903283101,0.15645291765727656
2021-01-29,13634.6,13946.6,13966.85,13596.75,753.21,-1.32,-0.013240408031814588,-0.013328843718060656,0.16281089858509004
2021-02-01,14281.2,13758.6,14336.35,13661.75,870.53,4.74,0.04742346676836884,0.046333307393982406,0.23469050260995203
2021-02-02,14647.85,14481.1,14731.7,14469.15,914.97,2.57,0.025673612861664363,0.025349580019676167,0.24921006445392752
2021-02-03,14789.95,14754.9,14868.85,14574.15,869.48,0.97,0.009701082411411877,0.009654329040450573,0.250593981587342
2021-02-04,14895.65,14789.05,14913.7,14714.75,884.69,0.71,0.007146744918001602,0.007121327963684512,0.2502327469385358
2021-02-05,14924.25,14952.6,15014.65,14864.75,935.63,0.19,0.0019200236310601415,0.0019181827416789982,0.24996251320271992
2021-02-08,15115.8,15064.3,15159.9,15041.05,671.24,1.28,0.012834815819890322,0.012753147626468448,0.24879210057319728
2021-02-09,15109.3,15164.15,15257.1,15064.3,713.28,-0.04,-0.00043001362812422617,-0.0004301061104978167,0.24762340697891072
2021-02-10,15106.5,15119.05,15168.25,14977.2,624.79,-0.02,-0.0001853163283540571,-0.00018533350154651584,0.24742942262228154
2021-02-11,15173.3,15073.25,15188.5,15065.4,500.12,0.44,0.004421937576539747,0.004412189536825283,0.24750246269312146
2021-02-12,15163.3,15186.2,15243.5,15081.0,571.81,-0.07,-0.0006590524144385324,-0.0006592696849480349,0.24768815739256325
2021-02-15,15314.7,15270.3,15340.15,15243.4,455.96,1.0,0.009984633951712452,0.0099351168282398,0.2442255245738503
2021-02-16,15313.45,15371.45,15431.75,15242.2,648.55,-0.01,-8.162092629959705e-05,-8.162425746866536e-05,0.23927080085057373
2021-02-17,15208.9,15279.9,15314.3,15170.75,504.77,-0.68,-0.006827331528819536,-0.006850744382448808,0.23664937633535216
2021-02-18,15118.95,15238.7,15250.75,15078.05,770.63,-0.59,-0.0059143001795001204,-0.005931858918806256,0.23720044468949184
2021-02-19,14981.75,15074.8,15144.05,14898.2,712.21,-0.91,-0.00907470426187007,-0.009116130199794164,0.23956578088920205
2021-02-22,14675.7,14999.05,15010.1,14635.05,609.9,-2.04,-0.020428187628281025,-0.020639728948870298,0.24535301343745963
2021-02-23,14707.8,14782.25,14854.5,14651.85,744.09,0.22,0.0021872891923382376,0.0021849005577883308,0.24229934106900802
2021-02-24,14982.0,14729.15,15008.8,14723.05,403.75,1.86,0.01864316893077156,0.0184715152210019,0.23613177117350734
2021-02-25,15097.35,15079.85,15176.5,15065.35,803.88,0.77,0.007699239086904397,0.007669751205100037,0.2303261052430456
2021-02-26,14529.15,14888.6,14919.45,14467.75,1100.0,-3.76,-0.037635744021301765,-0.03836225551565555,0.26970013248352526
2021-03-01,14761.55,14702.5,14806.8,14638.55,507.3,1.6,0.015995429877177836,0.015868850993789412,0.2226145288291457
2021-03-02,14919.1,14865.3,14959.1,14760.8,621.72,1.07,0.010672998431736636,0.010616444031444284,0.2074407858927517
2021-03-03,15245.6,15064.4,15273.15,14995.8,544.21,2.19,0.02188469813862759,0.02164866559165988,0.21822957209890095
2021-03-04,15080.75,15026.75,15202.35,14980.2,534.85,-1.08,-0.010812955869234475,-0.010871840740940207,0.22142406611019835
2021-03-05,14938.1,14977.95,15092.35,14862.1,640.7,-0.95,-0.009459078626726125,-0.009504099842029849,0.2242285072186684
2021-03-08,14956.2,15002.45,15111.15,14919.9,580.31,0.12,0.0012116668117096996,0.0012109333359041415,0.21924088951245782
2021-03-09,15098.4,15049.9,15126.85,14925.45,675.27,0.95,0.009507762666987496,0.009462848356829118,0.22209489627720394
2021-03-10,15174.8,15202.15,15218.45,15100.85,404.59,0.51,0.005060138822656768,0.0050473793452542595,0.22282376566247492
2021-03-12,15030.95,15321.15,15336.3,14953.6,493.24,-0.95,-0.009479531855444479,-0.009524748600142347,0.22483338476282036
2021-03-15,14929.5,15048.4,15048.4,14745.85,467.47,-0.67,-0.00674940705677296,-0.006772287314813522,0.2259455273662807
2021-03-16,14910.45,14996.1,15051.6,14890.65,437.65,-0.13,-0.0012759971867778441,-0.0012768119643645321,0.22237222609953816
2021-03-17,14721.3,14946.55,14956.55,14696.05,479.35,-1.27,-0.012685733830971047,-0.012766884789164224,0.22595207148922264
2021-03-18,14557.85,14855.5,14875.2,14478.6,542.22,-1.11,-0.011102959657095401,-0.011165057588712252,0.22769985904317538
2021-03-19,14744.0,14471.15,14788.25,14350.1,919.18,1.28,0.012786915650319308,0.01270585333767231,0.23317987367019288
2021-03-22,14736.4,14736.3,14763.9,14597.85,459.0,-0.05,-0.0005154639175257714,-0.0005155968147220087,0.23132567539633295
2021-03-23,14814.75,14768.55,14878.6,14707.0,474.15,0.53,0.005316766645856452,0.005302682541282359,0.21990056877415862
